"","average","sd","ratio","ava","avb","cumsum","p"
"Lactococcus",0.00188539215708386,0.00167872224705789,1.12311143811204,0.000149605796644726,0.00384805005885574,0.753170441872366,0.000999000999000999
"Unclassified.genus.in.Burkholderiales",0.00185059755779282,0.00106430943757998,1.73877773930174,0.00635411283367279,0.00362029209849075,0.755644439767196,0.492507492507492
"Acidovorax",0.00181883495717624,0.00169639932880656,1.0721738250485,0.00207485454749647,0.00503705610186535,0.758075975373708,0.795204795204795
"Unclassified.genus.in.Candidatus.Rokubacteria",0.00178191897235776,0.00236286629592183,0.754134491415467,0.00392744679879334,0.000380482855751541,0.760458159316298,0.72027972027972
"Flavobacterium",0.0017755005229131,0.00105582170849854,1.68162911277701,0.00115136443585393,0.0040646516622334,0.762831762662665,0.160839160839161
"Unclassified.genus.in.Candidatus.Levybacteria",0.00156977238824667,0.0033874281012901,0.463411278795503,0.00299297801594526,0.000399549095435969,0.764930335400714,0.93006993006993
"Conexibacter",0.00153668711915163,0.00185490109096163,0.828446932636703,0.000647597704817979,0.0030799087273308,0.766984677622114,0.017982017982018
"Unclassified.genus.in.Candidatus.Daviesbacteria",0.00150486436334872,0.00303846578004853,0.495271124404331,0.00303198105716872,4.45738308579211e-05,0.768996477135872,0.978021978021978
"Brevundimonas",0.0014847234078651,0.00072328143512062,2.05276028910861,0.00178141433617993,0.00470875941615103,0.770981350924338,0.128871128871129
"Unclassified.genus.in.Burkholderiaceae",0.00147031657803823,0.00100345879700791,1.46524858063169,0.00356865417172681,0.000727087993450723,0.772946964735662,0.106893106893107
"Actinoplanes",0.00147003962355889,0.00133811953584687,1.09858617573245,0.00170148682833397,0.00350714696839,0.774912208296417,0.024975024975025
"Prevotella",0.00145262950819198,0.00171243972946147,0.84828066249596,0.00200477728546781,0.00282335960404263,0.776854176894669,0.0809190809190809
"Hydrogenophilus",0.00145103470759384,0.00157511154621942,0.921226633806736,5.58287393695806e-05,0.00295789815455726,0.778794013460861,0.000999000999000999
"Microbacterium",0.00141494307288625,0.000764187260090978,1.85156590116119,0.00263858317749188,0.0039736593429063,0.780685600407403,0.225774225774226
"Micrococcus",0.00138054818705391,0.00122182007588364,1.12991119912273,0.000190465470936947,0.00284636559533626,0.782531206057373,0.001998001998002
"Micromonospora",0.00137932857720708,0.00102958348336131,1.33969571141909,0.00299726845502008,0.00308121770201097,0.784375181254422,0.114885114885115
"Paracoccus",0.00135416450073661,0.00103356277394203,1.3101908610464,0.00125118945622715,0.00358078395372576,0.786185515494823,0.162837162837163
"Massilia",0.00128913627440441,0.00146853025260116,0.877841142272011,0.00360422520237033,0.00262366611275106,0.787908915817921,0.591408591408591
"Unclassified.genus.in.Enterobacteriaceae",0.00126879203240973,0.000975313667402645,1.30090664656494,0.00373991634324577,0.00362963566561847,0.789605118649239,0.194805194805195
"Unclassified.genus.in.Rhizobiales",0.00121991957371106,0.00138084472024708,0.883458911652846,0.00368168881426213,0.00245630776051077,0.791235985632995,0.420579420579421
"Anaerococcus",0.00118031906735214,0.00136558140504884,0.864334460756606,2.77734059729092e-05,0.00237215217223225,0.792813912111694,0.000999000999000999
"Sphingobium",0.00115944205942141,0.000769920681574478,1.50592403499327,0.00332891257390776,0.00309702020751966,0.794363928862827,0.778221778221778
"Finegoldia",0.00112003477006443,0.000905347769106349,1.23713208148731,2.85218880055167e-05,0.00225981301048729,0.795861263413825,0.000999000999000999
"Unclassified.genus.in.Mycobacteriaceae",0.0011177328238729,0.000615619249429791,1.81562357724873,0.000668424942818685,0.00252115041164448,0.797355520575032,0.000999000999000999
"Paraburkholderia",0.00106027698604067,0.000627847941866283,1.68874804763872,0.00241004487684961,0.00301723026233476,0.79877296707514,0.688311688311688
"Lactobacillus",0.00104735835635593,0.000783737347885031,1.33636397344378,0.000456989601651661,0.00242554569324946,0.800173143119815,0.003996003996004
"Bordetella",0.00104342646387022,0.000942438686321239,1.10715580654183,0.00288202901319031,0.00165109674676531,0.801568062757612,0.280719280719281
"Psychrobacter",0.00103669542226834,0.000832583487023474,1.24515491650522,0.000231329145520911,0.00216442475616723,0.802953983905877,0.000999000999000999
"Mesorhizobium",0.00095008818383449,0.000818752216279674,1.16040990783707,0.00329517743208972,0.0022578564952002,0.804224122924926,0.67032967032967
"Neisseria",0.000946877060155827,0.000597975768361461,1.5834706191363,0.00036284789410356,0.00215317544618733,0.805489969107216,0.000999000999000999
"Variovorax",0.00093392589793713,0.000689359113821183,1.35477413616872,0.00341312756610237,0.00254734908808647,0.80673850134249,0.696303696303696
"Rhodopseudomonas",0.000915913792645982,0.00101183078189108,0.905204515456788,0.00258246552537042,0.00167877025136335,0.807962953836394,0.174825174825175
"Unclassified.genus.in.Sphingomonadaceae",0.000910360097137963,0.000677488972297121,1.34372681233653,0.00219761912542707,0.000997392621208887,0.809179981792781,0.17982017982018
"Pseudonocardia",0.000892283181294511,0.000788391335182054,1.13177700144113,0.00117693681263621,0.00219282573548174,0.810372843364882,0.031968031968032
"Anaeromyxobacter",0.000890179650315464,0.000425521853888008,2.09197163948658,0.00228717320954172,0.000511172285248274,0.811562892801415,0.0919080919080919
"Nostoc",0.000887420187154966,0.00109389215859523,0.811250158603005,0.000306897264709365,0.00189183838434108,0.812749253210033,0.022977022977023
"Rhodoplanes",0.000879274903164202,0.000863432821028252,1.01834778774924,0.00204824305987327,0.000293415673542628,0.813924724478892,0.117882117882118
"Sphingopyxis",0.000867174286622838,0.000536962892334635,1.614961292488,0.00251253013444504,0.00225598012674496,0.815084018864925,0.898101898101898
"Nocardioides",0.000865713103505977,0.000433226445393244,1.99829237737359,0.00164056385338715,0.00236499048529127,0.816241359847345,0.131868131868132
"Methylobacter",0.000860874068293292,0.00216186903548109,0.398208242111077,0.00175329329356441,4.45376246537071e-05,0.817392231696118,0.0729270729270729
"Atopobium",0.000850837659907163,0.00111266041172986,0.764687635991614,0.00023248861168874,0.00176466495396456,0.818529686228351,0.028971028971029
"Enterococcus",0.000844098364192843,0.000712981017260435,1.18390019335468,0.000112602317734838,0.0017681599895201,0.819658131236424,0.02997002997003
"Geobacter",0.000821336238063255,0.00126070224684238,0.6514910559733,0.00222290319894943,0.000774719449278242,0.820756146369622,0.987012987012987
"Gordonia",0.000814899256632279,0.000418542783438553,1.94699153557838,0.00117459260786601,0.00214804118190804,0.821845556131846,0.023976023976024
"Sulfurimonas",0.000807150964081885,0.00263689099794324,0.306099480301407,0.00145071626693275,0.000343735162157241,0.822924607478012,0.99000999000999
"Unclassified.genus.in.Clostridia",0.000793836714542285,0.00105063862466145,0.755575414713205,3.91222207861875e-05,0.00161243901096449,0.823985859478668,0.00999000999000999
"Escherichia",0.00079219559304227,0.000422400753759804,1.87545970500978,0.00149558184242816,0.00304981489990943,0.825044917522501,0.030969030969031
"Achromobacter",0.000788108978037382,0.000734863822405052,1.07245581291248,0.00249302838303605,0.00158268642315707,0.826098512316437,0.386613386613387
"Azoarcus",0.00076347154977301,0.000985293275583878,0.774867309756663,0.00189678870748117,0.000391169475716005,0.827119170210936,0.554445554445554
"Unclassified.genus.in.Deltaproteobacteria",0.000763056892553178,0.00126319391433696,0.604069481251184,0.00195119458541574,0.000962761586311255,0.828139273764981,0.994005994005994
"Desulfotomaculum",0.000756156118681463,0.000971920402214708,0.778002104862102,9.10108516215181e-05,0.00154905861982165,0.829150151920474,0.018981018981019
"Azospirillum",0.000753079637217355,0.000753722372985513,0.999147251307385,0.00220531687685887,0.00125982216252952,0.830156917237584,0.331668331668332
"Amycolatopsis",0.000749596392398212,0.000559948222158587,1.33868876216543,0.00147815090112923,0.00184492153120761,0.831159025928885,0.0999000999000999
"Opitutus",0.000714857040624887,0.000668623811507714,1.06914684808027,0.0015351285024055,0.000105414421155725,0.832114692819379,0.661338661338661
"Nitrosopumilus",0.000710856747069775,0.000847211616155292,0.83905453314686,0.00144668148379268,2.80870914371207e-05,0.833065011860042,0.185814185814186
"Unclassified.genus.in.Candidatus.Uhrbacteria",0.000699417588255155,0.00169208203621291,0.413347327899384,0.00142498335960478,5.56056241436271e-05,0.834000038297132,0.999000999000999
"Unclassified.genus.in.Firmicutes",0.000696658904772266,0.000685922897735045,1.01565191521186,0.000517710593552155,0.0016286072921239,0.83493137674863,0.701298701298701
"Rothia",0.000694372500775048,0.000631503429932082,1.09955459917253,6.30654892605281e-05,0.00142591110689993,0.835859658588143,0.001998001998002
"Polaromonas",0.00068234396310448,0.000517063558934223,1.31965200663326,0.0020204164461044,0.000702110952492993,0.836771859904502,0.714285714285714
"Unclassified.genus.in.Comamonadaceae",0.000675251717145078,0.000468581209005396,1.44105590272892,0.00263380039981805,0.00159633824176959,0.837674579850102,0.891108891108891
"Meiothermus",0.00066913691935082,0.000882095596040797,0.758576420009552,0.000131589492256448,0.00132858727379852,0.838569125140543,0.010989010989011
"Unclassified.genus.in.Flavobacteriales",0.000668649479971859,0.000456439979119697,1.46492312365239,0.00037724735980571,0.00150304791275637,0.839463018790658,0.896103896103896
"Unclassified.genus.in.Xanthomonadaceae",0.000666702760046097,0.00084458338689839,0.78938654298478,0.00147707903731994,0.000155978312006004,0.840354309940312,0.15984015984016
"Alicycliphilus",0.00066605200033874,0.000480086687017051,1.38735778006501,0.00193707572084986,0.000889270136474468,0.841244731112515,0.324675324675325
"Bosea",0.000662196851980162,0.00041340959105921,1.60179363590363,0.00155509747671821,0.001839317657468,0.842129998474326,0.133866133866134
"Deinococcus",0.000657925473919632,0.000492574528121379,1.33568716277084,0.00111899719272129,0.00194614169440734,0.843009555583098,0.145854145854146
"Methanolobus",0.000657110118188684,0.000447416667631827,1.46867599203839,2.83627490569621e-05,0.00134245315215639,0.843888022671863,0.024975024975025
"Sorangium",0.000647825024958357,0.000487868648527914,1.32786770970648,0.00192327532186658,0.000863344768817726,0.844754076850534,0.34965034965035
"Nitrospira",0.000635590293100741,0.000679511943748859,0.93536294534309,0.00145816210266161,0.000188449486205343,0.845603774852395,0.845154845154845
"Sulfuritalea",0.000626852087047993,0.00110451288463415,0.56753714308695,0.00128440011725108,3.06959431550926e-05,0.846441791058131,0.520479520479521
"Pseudoalteromonas",0.000612392407574127,0.000428745181004952,1.42833653812439,0.000230462079141979,0.00138309226017888,0.847260476633916,0.000999000999000999
"Heliobacterium",0.000607310486961235,0.000824344829987979,0.736718985633829,5.40007166781494e-05,0.00121819236658827,0.848072368371222,0.010989010989011
"Pseudolabrys",0.000594378291568578,0.000762871235386717,0.779133180014676,0.00140931292564606,0.000225900617162004,0.848866971517585,0.0729270729270729
"Hyphomicrobium",0.000593417114876191,0.000323585845238986,1.83387847029563,0.000711550672123715,0.00146658459858849,0.849660289701097,0.00699300699300699
"Delftia",0.000589501491333187,0.000384064446394438,1.5349025322895,0.000623618408483502,0.00157454776555793,0.850448373227099,0.134865134865135
"Gemella",0.00058709513471247,0.000410548242664467,1.43002715320911,2.2680470629063e-05,0.001196870740054,0.851233239780731,0.038961038961039
"Immundisolibacter",0.000580961949000791,0.00143800478634404,0.40400557391594,0.0012863321622641,0.000144753285859469,0.852009907097053,0.030969030969031
"Shewanella",0.000580483279666034,0.00058863661718807,0.986148776199169,0.000350963670981899,0.00137091246789207,0.852785934497408,0.876123876123876
"Methylorubrum",0.000579883979069415,0.000415459911099209,1.39576398005569,0.00140186788332688,0.00167110135008515,0.853561160714163,0.393606393606394
"Calothrix",0.000577161194452696,0.000661638779475286,0.872320686690122,0.000218891822858237,0.00122196112870173,0.85433274693724,0.013986013986014
"Unclassified.genus.in.Clostridiales",0.000569413793827005,0.000277196554929985,2.05418784505034,0.000415798581049999,0.00151315574417538,0.855093975936643,0.333666333666334
"Nocardia",0.000558253735330527,0.000356024981173172,1.56801843929876,0.00137548910729468,0.00152262653417972,0.855840285451736,0.178821178821179
"Paenibacillus",0.000550682603283171,0.00030945952243595,1.77949800655156,0.00124463497368746,0.00153248414605067,0.856576473390332,0.909090909090909
"Xanthomonas",0.000546608011611389,0.000426600172127147,1.28131221533702,0.0014172679301923,0.00170718359795346,0.857307214152595,1
"Thauera",0.000544181256164772,0.000763948561007879,0.712327091037167,0.00152613538885007,0.00054285387562668,0.858034710672023,0.506493506493506
"Rhodoferax",0.000531190203706455,0.000600829814084066,0.884094283031257,0.00170672802348996,0.000827496879078072,0.858744839916596,0.961038961038961
"Phenylobacterium",0.000512942941881069,0.000523228170489056,0.98034274683954,0.000966488427597273,0.00137489468957491,0.859430575047413,0.36963036963037
"Pantoea",0.000508351494423373,0.000442653853763028,1.14841764078601,0.000521365545578448,0.00134960050895894,0.860110172035824,0.010989010989011
"Kocuria",0.000507009457576315,0.000231247585690996,2.1924962202797,0.00060614451074171,0.00128483392137405,0.860787974903022,0.340659340659341
"Unclassified.genus.in.Sphingomonadales",0.000506444349123682,0.000374699548801431,1.3516011715084,0.00152686059317003,0.00105409517629417,0.861465022296879,0.512487512487512
"Streptosporangium",0.000494152517621271,0.000476941903957184,1.03608534607945,0.000502365026667722,0.0010394130734009,0.862125637179445,0.021978021978022
"Methanothermobacter",0.000493242019583272,0.000692593856886789,0.71216632183311,1.29019429490008e-05,0.000993224495871539,0.862785034849648,0.032967032967033
"Unclassified.genus.in.Syntrophobacterales",0.000489689790104823,0.00102566415522414,0.477436778511394,0.00100767660077817,2.82970205685239e-05,0.86343968367091,0.899100899100899
"Novosphingobium",0.000488979636079992,0.000363919724880597,1.3436469711567,0.0018538546650021,0.00160765409281659,0.864093383112575,0.704295704295704
"Actinomyces",0.00048679157767576,0.000257844052521295,1.88793021563124,0.000751138815857651,0.0013191678423148,0.864744157416972,0.00899100899100899
"Unclassified.genus.in.Candidatus.Muproteobacteria",0.000484687127859379,0.00106794434049562,0.453850551457056,0.00101752510353404,4.90286368215753e-05,0.86539211835744,0.0599400599400599
"Haemophilus",0.000467111463701053,0.000360753409510889,1.29482203462572,7.73474292691937e-05,0.000983538677099064,0.866016583019127,0.043956043956044
"Chloracidobacterium",0.000460137221132358,0.000596280458406687,0.771679189960181,0.00097751863354531,0.000667636109400804,0.866631724064581,0.22977022977023
"Desulfovibrio",0.00045963715063386,0.000716853967939757,0.641186589166634,0.00140958144667788,0.000585382369497256,0.867246196583614,0.927072927072927
"Unclassified.genus.in.Bradyrhizobiaceae",0.000455024381725492,0.00061118758039403,0.744492192449559,0.00134662091658989,0.000544456577410501,0.867854502456355,0.185814185814186
"Gallionella",0.000451203315222462,0.000541683095291129,0.832965472145593,0.000950530941966566,4.81243115216422e-05,0.868457700081522,0.856143856143856
"Pedobacter",0.000446528795230246,0.000348371146952698,1.2817617048259,0.000343382377946059,0.00103697031485111,0.869054648507574,0.0959040959040959
"Desulfosporosinus",0.000443412442095036,0.000848340557690784,0.522682121083568,0.00086982051148469,0.000388365169239527,0.869647430792229,0.776223776223776
"Janthinobacterium",0.000442625707880179,0.000695120548374089,0.636761075349442,0.00118358552717072,0.000576377596932019,0.870239161319961,0.559440559440559
"Unclassified.genus.in.Bacteroidetes",0.000434509002951465,0.000324089069037635,1.34070860285944,0.00113508381200105,0.00106521225494013,0.870820040914263,0.983016983016983
"Magnetospirillum",0.000430844607706312,0.000723418712061452,0.595567408643023,0.00110411750084574,0.000402015308781046,0.87139602170921,0.257742257742258
"Rathayibacter",0.000429158219027666,0.000533464017363221,0.804474538224504,0.000616967735618094,0.000745524942977911,0.871969748031257,0.02997002997003
"Mycoplasma",0.000428959586206012,0.000300028143200137,1.42973116331914,0.000165074747039581,0.000968239317826311,0.872543208808168,0.016983016983017
"Unclassified.genus.in.Flavobacteriaceae",0.000427905458283219,0.000264878007407678,1.61548126426601,0.000357655928536451,0.00108352225101257,0.873115260359042,0.206793206793207
"Sulfuritortus",0.000426036019217846,0.000512899503297655,0.830642292454319,0.000189868196682356,0.000854674570807313,0.873684812723481,0.023976023976024
"Pandoraea",0.000425139074117158,0.00041123902341428,1.03380041754665,0.00138241365210056,0.000735287654273489,0.874253165993995,0.468531468531469
"Syntrophus",0.000424652107299486,0.000748857745293245,0.567066455503103,0.000871141840782716,2.47493096749097e-05,0.874820868255932,0.895104895104895
"Methanothrix",0.000423612006957779,0.000270915466385847,1.56363168411528,8.95522099527114e-05,0.000927576225666867,0.875387180044805,0.495504495504495
"Veillonella",0.000422608318504759,0.000350932801508586,1.20424285415343,3.40382938105773e-05,0.000869376635325957,0.87595215003837,0.000999000999000999
"Unclassified.genus.in.Chloroflexi",0.000422050865977751,0.000624930869584802,0.67535608579899,0.00107714639363255,0.000275905964677468,0.876516374793528,0.97002997002997
"Myxococcus",0.000421656911084357,0.000335206978713792,1.25790015679947,0.00121916686723378,0.000493281154661443,0.877080072884434,0.356643356643357
"Sinorhizobium",0.00041297541456215,0.000307052982338713,1.34496467488009,0.0010808257377216,0.000959633473716176,0.877632164992164,0.461538461538462
"Herbaspirillum",0.000412016691202229,0.000314234838700999,1.31117444808299,0.00104369535087081,0.0009191286187586,0.878182975416817,0.639360639360639
"Halomonas",0.000411283507609049,0.000330231315626802,1.24544065976421,0.00111898538694397,0.00110383964307145,0.878732805674464,0.742257742257742
"Fusobacterium",0.000409411283843358,0.000298465917292937,1.37171871266471,0.000160671357569983,0.000919056424118226,0.879280133022911,0.0889110889110889
"Unclassified.genus.in.Candidatus.Kaiserbacteria",0.000406443957667572,0.000848357818059259,0.479094963251911,0.000826710427633814,1.71995041884088e-05,0.879823493458788,0.993006993006993
"Friedmanniella",0.000405273087793412,0.000378662688399576,1.07027468036607,0.000450714542806748,0.000965062595368272,0.880365288600476,0.020979020979021
"Ramlibacter",0.000403482243552646,0.000395706795806737,1.0196495178458,0.00109841180650572,0.000312495055511809,0.880904689626349,0.436563436563437
"Unclassified.genus.in.Oceanospirillales",0.000401829527143525,0.000400485501021113,1.00335599196222,2.17057613662295e-05,0.000814973511497605,0.881441881194579,0.01998001998002
"Desulfobacca",0.000399924477421994,0.00082519854256608,0.48464030992877,0.000840484441249109,4.40409118838613e-05,0.881976525969758,0.541458541458541
"Comamonas",0.000399901083150562,0.000364876195432243,1.09599115578594,0.000814022899364717,0.00117047064221643,0.882511139469969,0.748251748251748
"Syntrophomonas",0.000399754919981156,0.000469390112730406,0.851647508414297,0.000193690235652337,0.000794359095849462,0.883045557569851,0.538461538461538
"Agrobacterium",0.000392580731616013,0.000248513783546064,1.5797141149044,0.000765540496331497,0.00117443275961856,0.883570384753092,0.245754245754246
"Hydrogenophaga",0.000382765603517828,0.000264575280313302,1.44671718032225,0.00115047197370393,0.00161001133043018,0.884082090441521,0.95004995004995
"Sulfuricaulis",0.00037918520837608,0.000916750553107134,0.41361873967887,0.000784928951913839,2.65585351616784e-05,0.884589009627339,0.0939060939060939
"Unclassified.genus.in.Candidatus.Nomurabacteria",0.000378806330556206,0.000837732102820875,0.45218075000428,0.000801566385689544,6.51796096730572e-05,0.885095422304908,1
"Propionibacterium",0.000377790157932785,0.000230418153604274,1.63958504147035,0.000248888943375642,0.000902378646719803,0.885600476497527,0.000999000999000999
"Neorhizobium",0.000375503284757159,0.00026163592604329,1.43521300929838,0.000700929165429161,0.00103494562913197,0.886102473450932,0.260739260739261
"Frankia",0.00037006429188519,0.000257229613274583,1.43865353282695,0.00117172831474734,0.00100041796121493,0.886597199208685,0.293706293706294
"Catabacter",0.000369048812403894,0.000314655273061152,1.17286708343887,0.000775809583577025,0.00098507132509677,0.887090567408126,0.883116883116883
"Leptothrix",0.000367787901515947,0.000486366474197803,0.756195011431586,0.00103882195022717,0.000476506525721354,0.887582249940755,0.12987012987013
"Luteitalea",0.000359050103963522,0.000262200386786411,1.36937289972804,0.000823831636996197,0.000121337618831425,0.88806225122337,0.373626373626374
"Hymenobacter",0.000356601810774927,0.000306858568745265,1.16210478408037,0.000664750007400997,0.000811676917471406,0.888538979470111,0.0749250749250749
"Unclassified.genus.in.Rhodobacteraceae",0.00035647056849628,0.000310312207474931,1.1487481314285,0.00108723788051354,0.000872681075182482,0.889015532263729,0.947052947052947
"Unclassified.genus.in.Actinobacteria",0.000354140501397238,0.000263615523554573,1.34339775071677,0.0010696818428448,0.000750215728763262,0.889488970073717,0.273726273726274
"Unclassified.genus.in.Cyanobacteria",0.000353473785597563,0.000256770769233741,1.37661224699526,0.000120495770065181,0.000773801400064153,0.889961516575123,0.004995004995005
"Campylobacter",0.000352245386319413,0.000237122188831954,1.48550158065994,0.000235568821635462,0.000835422673107178,0.890432420873331,0.131868131868132
"Alcanivorax",0.000348560877869271,0.00028224784320073,1.23494611656388,0.000798386953271332,0.000875806262707586,0.890898399483558,0.450549450549451
"Unclassified.genus.in.Myxococcales",0.000347379121419643,0.000237987604123028,1.45965216423652,0.000907704983752579,0.000231265871291951,0.89136279824572,0.207792207792208
"Marinobacter",0.000345553738960249,0.000311902466585008,1.1078903695238,0.000470492288864273,0.000887732974541302,0.891824756719154,0.226773226773227
"Unclassified.genus.in.Candidatus.Zambryskibacteria",0.000344851657628419,0.000832794818521318,0.414089581201677,0.000701715272296476,2.98740287808992e-05,0.892285776605087,0.994005994005994
"Sandaracinus",0.000343765485188056,0.000252112890855122,1.3635379135992,0.000912307095058375,0.000263686948240325,0.89274534442581,0.234765234765235
"Unclassified.genus.in.Candidatus.Yanofskybacteria",0.000338110206672106,0.000862664361721937,0.391937144589137,0.000682505828537633,2.32085076667483e-05,0.893197351906315,0.997002997002997
"Serratia",0.000337615550734808,0.000227269533421184,1.48552929929736,0.000653214356858185,0.00113254402125154,0.893648698098934,0.304695304695305
"Unclassified.genus.in.Ignavibacteria",0.000336627621049068,0.000559394102546675,0.601771844780898,0.000723348169969153,7.38358659567869e-05,0.894098723563579,0.996003996003996
"Mucilaginibacter",0.00033192765731965,0.000184841561546585,1.79574146930151,0.000318795742724013,0.000819161453207509,0.894542465814285,0.3996003996004
"Dechloromonas",0.000326069735176932,0.000482583189938767,0.675675701050229,0.000876680238102349,0.000276407694432827,0.894978376817732,0.996003996003996
